radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,size,flag,x,y,cloud_id,status
LTE,214.0,7.0,23060.0,58912287.0,0.0,-4.121094,37.290486,166609.0,9.0,1.0,1482591933.0,1492362073.0,0.0,561.0,0.0,19588680.626690254,7049746.94488052,1.0,1.0
LTE,244.0,12.0,6002.0,463107.0,0.0,25.199157,60.469308,70950.0,8.0,1.0,1482677124.0,1484242526.0,0.0,879.0,0.0,22854251.50039921,4754263.249895908,3.0,1.0
LTE,240.0,7.0,34201.0,80533765.0,0.0,18.043143,59.347884,61991.0,37.0,1.0,1482392892.0,1647649005.0,0.0,583.0,0.0,22057243.627231497,4881567.51804556,3.0,1.0
LTE,240.0,1.0,156.0,25941781.0,0.0,15.044139,58.053978,56465.0,13.0,1.0,1479865922.0,1646802289.0,0.0,627.0,0.0,21723226.701096155,5025780.201557675,3.0,1.0
LTE,214.0,7.0,35000.0,89840926.0,0.0,-15.763866,28.19596,51770.0,18.0,1.0,1481002468.0,1622805996.0,0.0,585.0,0.0,18291955.809005912,7821466.281295933,3.0,1.0
LTE,240.0,1.0,152.0,26829334.0,0.0,14.375603,59.19596,201444.0,36.0,1.0,1483063158.0,1518023086.0,0.0,630.0,0.0,21648767.867519803,4898645.8575670505,3.0,1.0
LTE,226.0,5.0,7022.0,51501847.0,0.0,21.875973,46.012578,69793.0,13.0,1.0,1483271645.0,1483271645.0,0.0,738.0,0.0,22484128.71808144,6254861.00691428,3.0,1.0
LTE,240.0,7.0,10023.0,28361730.0,0.0,14.401507,56.01761,58591.0,2.0,1.0,1458596917.0,1483618077.0,0.0,564.0,0.0,21651652.95018545,5247302.56615964,3.0,1.0
LTE,268.0,1.0,12.0,1442563.0,0.0,-6.907401,40.609272,66072.0,103.0,1.0,1483727578.0,1677060297.0,0.0,532.0,0.0,19278353.031458843,6754697.376007308,1.0,1.0
LTE,222.0,1.0,10663.0,128364802.0,0.0,9.992494,45.152097,82971.0,4.0,1.0,1483819521.0,1491456677.0,0.0,945.0,0.0,21160594.92907219,6336248.971936606,1.0,1.0
LTE,240.0,7.0,34202.0,80598788.0,0.0,18.045027,59.343191,62514.0,69.0,1.0,1482392892.0,1647647375.0,0.0,690.0,0.0,22057453.459525432,4882095.666227924,3.0,1.0
LTE,214.0,1.0,3846.0,247573455.0,0.0,-6.345288,39.84381,68434.0,261.0,1.0,1484413531.0,1656149290.0,0.0,811.0,0.0,19340958.90207479,6823491.563935617,1.0,1.0
LTE,208.0,1.0,25217.0,18720257.0,0.0,2.561843,44.425763,71914.0,7.0,1.0,1484418331.0,1526475242.0,0.0,947.0,0.0,20332999.098521616,6404394.752979422,1.0,1.0
LTE,222.0,1.0,211.0,51394819.0,0.0,10.782694,43.204977,64706.0,2.0,1.0,1458882886.0,1484439097.0,0.0,786.0,0.0,21248604.206496343,6517829.669291558,1.0,1.0
LTE,240.0,1.0,818.0,26240032.0,0.0,14.723417,58.718803,175921.0,2.0,1.0,1484964033.0,1492278902.0,0.0,867.0,0.0,21687505.98295641,4952030.529832014,3.0,1.0
LTE,208.0,1.0,12385.0,14617857.0,0.0,-0.213606,48.531253,62378.0,10.0,1.0,1485032729.0,1492430673.0,0.0,714.0,0.0,20023880.823379133,6012314.083448562,3.0,1.0
LTE,214.0,1.0,4341.0,59266561.0,0.0,-4.376108,38.063254,51922.0,6.0,1.0,1485156454.0,1491370639.0,0.0,639.0,0.0,19560278.199617308,6981775.502757678,1.0,1.0
LTE,208.0,1.0,25222.0,18763266.0,0.0,2.149908,44.083711,68993.0,18.0,1.0,1485174466.0,1491927206.0,0.0,782.0,0.0,20287119.445654344,6436315.360411766,1.0,1.0
LTE,208.0,1.0,25217.0,18760450.0,0.0,2.206898,44.00615,151112.0,6.0,1.0,1485294202.0,1491927206.0,0.0,873.0,0.0,20293466.76116991,6443538.402786262,1.0,1.0
LTE,240.0,1.0,131.0,25826847.0,0.0,14.354979,56.594692,125725.0,4.0,1.0,1479557120.0,1487340962.0,0.0,997.0,0.0,21646470.849881742,5185175.579446959,3.0,1.0
LTE,208.0,1.0,2561.0,10696194.0,0.0,6.63934,43.390064,78257.0,8.0,1.0,1485462333.0,1491059597.0,0.0,625.0,0.0,20787134.20946714,6500718.221291162,1.0,1.0
LTE,240.0,1.0,94.0,25695244.0,0.0,13.382536,56.136816,67083.0,2.0,1.0,1481475930.0,1485447192.0,0.0,787.0,0.0,21538164.0848018,5234510.181935902,3.0,1.0
LTE,262.0,1.0,4506.0,26996224.0,0.0,9.304011,52.537516,273961.0,3.0,1.0,1475269597.0,1490798081.0,0.0,990.0,0.0,21083914.47937741,5611864.747154753,3.0,1.0
LTE,208.0,1.0,39456.0,21364486.0,0.0,7.584898,48.431365,66941.0,9.0,1.0,1485761274.0,1492349745.0,0.0,532.0,0.0,20892446.632072337,6022061.284688861,1.0,1.0
LTE,238.0,6.0,50303.0,462343.0,0.0,9.628455,55.627109,88494.0,25.0,1.0,1458936760.0,1488371938.0,0.0,538.0,0.0,21120049.73881123,5289061.025112984,3.0,1.0
LTE,208.0,10.0,58507.0,154363908.0,0.0,6.669281,46.131204,55353.0,54.0,1.0,1486338334.0,1676795201.0,0.0,922.0,0.0,20790468.9168518,6243583.760108841,1.0,1.0
LTE,240.0,8.0,35037.0,80840203.0,0.0,14.602652,58.195142,50568.0,2.0,1.0,1458849404.0,1486353115.0,0.0,550.0,0.0,21674055.66608963,5010181.349535561,3.0,1.0
LTE,208.0,15.0,7543.0,103358281.0,0.0,2.55373,48.735025,51101.0,7.0,1.0,1486788665.0,1490930962.0,0.0,935.0,0.0,20332095.50542146,5992395.757327964,3.0,1.0
LTE,262.0,3.0,50942.0,23481601.0,0.0,8.555682,49.162456,130631.0,89.0,1.0,1486869091.0,1505816471.0,0.0,574.0,0.0,21000568.6244476,5950465.544204673,3.0,1.0
LTE,240.0,1.0,27.0,25862942.0,0.0,16.718974,60.147598,59309.0,5.0,1.0,1458819349.0,1492044644.0,0.0,865.0,0.0,21909763.04398996,4791010.492960355,3.0,1.0
LTE,262.0,2.0,46452.0,15935503.0,0.0,8.612582,49.812655,51021.0,16.0,1.0,1487342704.0,1516899133.0,0.0,976.0,0.0,21006905.91612747,5886286.864914387,3.0,1.0
LTE,214.0,7.0,38060.0,97326366.0,0.0,-17.097316,28.243881,77599.0,3.0,1.0,1477424274.0,1490446293.0,0.0,927.0,0.0,18143441.545552053,7817518.683738759,3.0,1.0
LTE,208.0,15.0,7103.0,104756051.0,0.0,5.386654,46.062164,74285.0,108.0,1.0,1487738441.0,1696972807.0,0.0,725.0,0.0,20647615.113416325,6250148.789249975,1.0,1.0
LTE,208.0,10.0,49300.0,153833989.0,0.0,7.580792,48.482114,54445.0,7.0,1.0,1487880133.0,1492127669.0,0.0,852.0,0.0,20891989.32241263,6017110.496323523,1.0,1.0
LTE,222.0,1.0,1011.0,51220744.0,0.0,8.954675,44.642254,83410.0,4.0,1.0,1478041329.0,1489673079.0,0.0,588.0,0.0,21045006.849741567,6384135.3332991,1.0,1.0
LTE,222.0,1.0,1011.0,51220743.0,0.0,8.947188,44.891512,55689.0,2.0,1.0,1478034981.0,1488216709.0,0.0,949.0,0.0,21044172.977987487,6360754.937927356,1.0,1.0
LTE,208.0,15.0,3106.0,102969939.0,0.0,1.433518,43.615249,80288.0,26.0,1.0,1488513753.0,1561368632.0,0.0,958.0,0.0,20207330.82726167,6479858.312839739,3.0,1.0
LTE,262.0,1.0,26549.0,31365888.0,0.0,9.616435,48.986117,93625.0,4.0,1.0,1474039458.0,1491916141.0,0.0,926.0,0.0,21118710.99986585,5967788.790772071,3.0,1.0
LTE,222.0,1.0,1011.0,51220741.0,0.0,8.958749,44.535922,95238.0,7.0,1.0,1478034981.0,1492346604.0,0.0,815.0,0.0,21045460.595370807,6394091.460470473,1.0,1.0
LTE,240.0,1.0,15.0,25693983.0,0.0,13.195002,55.884892,97416.0,4.0,1.0,1481475930.0,1491116446.0,0.0,648.0,0.0,21517277.30698293,5261520.105377423,3.0,1.0
LTE,204.0,16.0,539.0,5214729.0,0.0,6.020569,52.416328,72577.0,4.0,1.0,1470098769.0,1491014119.0,0.0,875.0,0.0,20718218.00015175,5624265.378674893,3.0,1.0
LTE,240.0,1.0,826.0,25750026.0,0.0,17.547733,61.500688,207013.0,3.0,1.0,1479953298.0,1490424340.0,0.0,527.0,0.0,22002066.866754785,4635185.366144524,3.0,1.0
LTE,260.0,1.0,42004.0,11320577.0,0.0,19.023476,52.853987,114888.0,3.0,1.0,1481307132.0,1490883142.0,0.0,742.0,0.0,22166429.148574263,5579392.1816587765,3.0,1.0
LTE,240.0,7.0,34307.0,80549894.0,0.0,17.637469,59.354195,136607.0,26.0,1.0,1485315598.0,1492468259.0,0.0,511.0,0.0,22012061.299200915,4880857.221343313,3.0,1.0
LTE,240.0,7.0,34307.0,80549892.0,0.0,16.493907,59.310587,83053.0,54.0,1.0,1485315598.0,1492173596.0,0.0,641.0,0.0,21884695.992557384,4885763.864975887,3.0,1.0
LTE,240.0,1.0,24.0,27720990.0,0.0,16.856363,59.861913,89675.0,2.0,1.0,1477012670.0,1489843522.0,0.0,963.0,0.0,21925064.874686018,4823488.774421805,3.0,1.0
LTE,208.0,10.0,58511.0,154912776.0,0.0,5.405839,46.363541,433557.0,9.0,1.0,1484895994.0,1492221893.0,0.0,696.0,0.0,20649751.861059178,6221455.787116813,3.0,1.0
LTE,208.0,10.0,49605.0,1325062.0,0.0,5.150524,44.578261,128321.0,2.0,1.0,1484186975.0,1490753723.0,0.0,840.0,0.0,20621315.90982462,6390128.426692649,1.0,1.0
LTE,244.0,12.0,9002.0,891907.0,0.0,25.869473,60.365533,53269.0,2.0,1.0,1481927770.0,1491027502.0,0.0,839.0,0.0,22928908.58317047,4766137.144064096,3.0,1.0
LTE,260.0,1.0,41022.0,11347972.0,0.0,16.621824,53.22182,90986.0,3.0,1.0,1458664278.0,1492304618.0,0.0,653.0,0.0,21898942.87023425,5541485.027064041,3.0,1.0
LTE,222.0,1.0,24079.0,128305921.0,0.0,8.43071,44.460923,89592.0,2.0,1.0,1487407527.0,1491387936.0,0.0,914.0,0.0,20986649.748949938,6401107.431194096,1.0,1.0
LTE,208.0,1.0,52610.0,24777476.0,0.0,3.642423,47.302073,195751.0,2.0,1.0,1485212716.0,1491571346.0,0.0,805.0,0.0,20453349.72494403,6131510.905337131,3.0,1.0
LTE,208.0,15.0,1605.0,103148625.0,0.0,-1.439947,46.174887,54259.0,17.0,1.0,1491783671.0,1658389086.0,0.0,622.0,0.0,19887295.926788885,6239427.47895447,1.0,1.0
LTE,216.0,70.0,3304.0,1228033.0,0.0,20.856435,47.143674,54975.0,21.0,1.0,1491234315.0,1491879528.0,0.0,522.0,0.0,22370576.70253288,6146754.811214318,3.0,1.0
LTE,262.0,1.0,16545.0,25951745.0,-1.0,12.636485,51.288048,64427.0,1229.0,1.0,1596614384.0,1653224635.0,0.0,674.0,0.0,21455071.94429108,5738825.479448133,3.0,1.0
LTE,262.0,1.0,16508.0,27725568.0,-1.0,10.33435,51.406228,51709.0,86.0,1.0,1596619820.0,1596694169.0,0.0,964.0,0.0,21198669.466585618,5726900.422553945,3.0,1.0
LTE,262.0,2.0,47210.0,18274563.0,0.0,8.553443,49.109853,118464.0,200.0,1.0,1597526884.0,1671101484.0,0.0,657.0,0.0,21000319.25369064,5955636.824590307,3.0,1.0
LTE,262.0,2.0,49605.0,3036163.0,-1.0,12.538445,52.342291,65470.0,1435.0,1.0,1603623890.0,1659864222.0,0.0,818.0,0.0,21444152.645937923,5631831.983042347,3.0,1.0
LTE,262.0,1.0,24026.0,26906630.0,-1.0,7.122771,50.711648,106201.0,3.0,1.0,1615208511.0,1646053093.0,0.0,809.0,0.0,20840976.797412515,5796743.875098456,3.0,1.0
LTE,208.0,1.0,25894.0,18738690.0,0.0,2.438259,43.197484,293462.0,71.0,1.0,1622644159.0,1691738625.0,0.0,564.0,0.0,20319234.8128456,6518521.760845771,1.0,1.0
LTE,262.0,2.0,47210.0,18240257.0,0.0,8.510707,49.082303,114280.0,200.0,1.0,1625835167.0,1688694141.0,0.0,929.0,0.0,20995559.49099765,5958343.961999376,3.0,1.0
LTE,262.0,1.0,16502.0,32829696.0,-1.0,12.729537,51.359344,59313.0,245.0,1.0,1616817900.0,1651316351.0,0.0,865.0,0.0,21465435.699394688,5731633.346729095,3.0,1.0
LTE,262.0,1.0,17993.0,28609537.0,-1.0,10.515354,51.213324,53814.0,25.0,1.0,1626520308.0,1626520322.0,0.0,783.0,0.0,21218828.959436648,5746356.7350181565,3.0,1.0
LTE,262.0,2.0,46701.0,51334914.0,-1.0,9.436385,50.306611,64883.0,18.0,1.0,1629369475.0,1638061808.0,0.0,593.0,0.0,21098657.75967321,5837204.7205417855,3.0,1.0
LTE,262.0,1.0,16502.0,33079041.0,-1.0,12.740186,51.17651,88074.0,66.0,1.0,1630218423.0,1630222274.0,0.0,978.0,0.0,21466621.74190961,5750064.622070797,3.0,1.0
LTE,262.0,1.0,22536.0,31051520.0,-1.0,10.006342,49.722964,80800.0,170.0,1.0,1632043334.0,1632043403.0,0.0,589.0,0.0,21162137.26325818,5895168.662801671,3.0,1.0
LTE,262.0,2.0,45141.0,13970178.0,0.0,8.033319,52.350053,54703.0,437.0,1.0,1638006138.0,1659607039.0,0.0,544.0,0.0,20942389.947931383,5631039.033469749,3.0,1.0
LTE,206.0,20.0,304.0,774195.0,-1.0,4.374828,50.85595,60897.0,38.0,1.0,1653897959.0,1689062477.0,0.0,504.0,0.0,20534922.029211096,5782281.661715081,3.0,1.0
LTE,262.0,2.0,44331.0,10343951.0,-1.0,6.378502,51.254832,54327.0,12.0,1.0,1651735823.0,1651735833.0,0.0,977.0,0.0,20758083.12884861,5742174.085052592,3.0,1.0
,,,,,,12.536016666666667,52.17482933333333,,,,,,,773.0,0.0,,,,
,,,,,,5.115246666666667,36.664708,,,,,,,599.0,0.0,,,,
,,,,,,9.885831000000001,49.469322999999996,,,,,,,839.6666666666666,0.0,,,,
,,,,,,15.994465,53.95812466666666,,,,,,,662.0,0.0,,,,
,,,,,,23.865277000000003,44.375879999999995,,,,,,,675.0,0.0,,,,
,,,,,,3.5896526666666664,47.040527999999995,,,,,,,915.3333333333334,0.0,,,,
,,,,,,13.736857666666666,49.233211000000004,,,,,,,710.0,0.0,,,,
,,,,,,13.047443000000001,51.571037,,,,,,,709.3333333333334,0.0,,,,
,,,,,,7.487223666666666,50.760873333333336,,,,,,,728.6666666666666,0.0,,,,
,,,,,,6.1144273333333325,49.90926533333334,,,,,,,728.6666666666666,0.0,,,,
,,,,,,5.620170000000001,43.70929266666667,,,,,,,758.3333333333334,1.0,,,,
,,,,,,8.897898333333332,51.05419233333333,,,,,,,767.3333333333334,0.0,,,,
,,,,,,4.020001333333333,45.58655000000001,,,,,,,714.6666666666666,0.0,,,,
,,,,,,7.536281666666667,47.864821,,,,,,,652.6666666666666,0.0,,,,
,,,,,,5.908758888888889,46.47997,,,,,,,739.3333333333334,0.0,,,,
,,,,,,15.390082666666666,49.349461999999995,,,,,,,804.0,0.0,,,,
,,,,,,13.207562000000001,47.42138,,,,,,,774.0,0.0,,,,
,,,,,,6.525978777777778,48.778071777777775,,,,,,,677.1111111111112,0.0,,,,
,,,,,,8.579010333333335,52.375076,,,,,,,803.6666666666666,0.0,,,,
,,,,,,14.407144,47.791212333333334,,,,,,,808.6666666666666,0.0,,,,
,,,,,,7.933129000000001,46.913193,,,,,,,772.3333333333334,0.0,,,,
,,,,,,14.784224333333333,50.718325666666665,,,,,,,664.6666666666666,0.0,,,,
,,,,,,18.155424333333332,48.889234666666674,,,,,,,773.3333333333334,0.0,,,,
,,,,,,8.826939333333334,50.55069566666666,,,,,,,666.6666666666666,0.0,,,,
,,,,,,10.322728666666668,49.87994533333333,,,,,,,869.6666666666666,1.0,,,,
,,,,,,15.251773666666667,53.67258533333333,,,,,,,832.3333333333334,0.0,,,,
,,,,,,3.3756136666666667,43.86248533333333,,,,,,,713.7777777777778,0.0,,,,
,,,,,,11.035750666666667,49.978371333333335,,,,,,,603.0,0.0,,,,
,,,,,,12.832956333333334,45.98104800000001,,,,,,,769.0,0.0,,,,
,,,,,,21.876154,43.998671333333334,,,,,,,850.6666666666666,0.0,,,,
,,,,,,9.095151666666666,46.80154100000001,,,,,,,698.6666666666666,0.0,,,,
,,,,,,14.352843222222221,48.38341977777778,,,,,,,787.5555555555555,0.0,,,,
,,,,,,11.627826333333331,47.504664,,,,,,,740.6666666666666,0.0,,,,
,,,,,,9.293179333333333,48.20736366666667,,,,,,,832.0,0.0,,,,
,,,,,,13.571158333333335,49.99064500000001,,,,,,,680.6666666666666,0.0,,,,
,,,,,,6.449491999999999,47.666696,,,,,,,721.0,0.0,,,,
,,,,,,5.370601444444444,44.72767988888889,,,,,,,831.6666666666666,0.0,,,,
,,,,,,10.956766000000002,54.735605,,,,,,,688.3333333333334,0.0,,,,
,,,,,,5.124231666666666,48.138523666666664,,,,,,,669.0,0.0,,,,
,,,,,,6.820237666666666,48.577211,,,,,,,813.3333333333334,0.0,,,,
,,,,,,15.334545333333333,56.071439,,,,,,,843.3333333333334,1.0,,,,
,,,,,,15.137782666666666,46.74990733333334,,,,,,,732.0,1.0,,,,
,,,,,,1.9315389999999997,43.614316,,,,,,,700.3333333333334,0.0,,,,
,,,,,,15.318683666666667,53.143621,,,,,,,739.6666666666666,0.0,,,,
,,,,,,21.930585111111114,46.79385688888889,,,,,,,715.1111111111112,0.0,,,,
,,,,,,17.401651666666666,55.12989833333333,,,,,,,781.0,0.0,,,,
,,,,,,15.976733333333334,48.54526233333333,,,,,,,736.3333333333334,0.0,,,,
,,,,,,11.904675,50.218629666666665,,,,,,,783.6666666666666,0.0,,,,
,,,,,,10.238138,44.64971366666666,,,,,,,796.3333333333334,0.0,,,,
,,,,,,9.223163555555555,52.44303144444444,,,,,,,825.3333333333334,0.0,,,,
,,,,,,9.798327333333333,49.064457000000004,,,,,,,759.6666666666666,0.0,,,,
,,,,,,12.842900333333333,46.309191,,,,,,,765.0,0.0,,,,
,,,,,,9.730007222222223,45.746992000000006,,,,,,,590.6666666666666,0.0,,,,
,,,,,,11.537649666666667,49.52522133333334,,,,,,,736.3333333333334,0.0,,,,
,,,,,,4.017350666666666,46.73426333333333,,,,,,,737.6666666666666,0.0,,,,
,,,,,,16.893613444444444,45.55634077777777,,,,,,,695.7777777777778,0.0,,,,
,,,,,,9.044034333333334,49.71403766666666,,,,,,,709.6666666666666,0.0,,,,
,,,,,,14.330879666666666,56.53716066666667,,,,,,,824.0,0.0,,,,
,,,,,,14.651131666666666,50.472730333333324,,,,,,,873.0,0.0,,,,
,,,,,,11.035551555555557,52.89705133333333,,,,,,,701.8888888888888,0.0,,,,
,,,,,,9.581806,45.50514833333333,,,,,,,822.3333333333334,0.0,,,,
,,,,,,0.6682303333333331,44.01658633333333,,,,,,,798.6666666666666,0.0,,,,
,,,,,,14.108688,48.286978,,,,,,,768.0,0.0,,,,
,,,,,,8.604127407407406,46.750730592592596,,,,,,,751.8518518518518,0.0,,,,
,,,,,,7.642893666666667,48.940520666666664,,,,,,,756.6666666666666,0.0,,,,
,,,,,,13.764137444444444,55.65873411111111,,,,,,,879.7777777777778,0.0,,,,
,,,,,,11.433655444444446,51.29512988888889,,,,,,,640.5555555555555,0.0,,,,
,,,,,,11.815012888888887,47.512118111111114,,,,,,,795.5555555555555,1.0,,,,
,,,,,,13.998435666666666,49.444685666666665,,,,,,,713.0,0.0,,,,
,,,,,,17.090996555555556,55.589053,,,,,,,822.6666666666666,0.0,,,,
,,,,,,12.629927666666665,55.10137533333333,,,,,,,815.3333333333334,0.0,,,,
,,,,,,11.660058888888889,48.19094177777779,,,,,,,680.0,0.0,,,,
,,,,,,6.761777666666667,49.45573366666667,,,,,,,801.6666666666666,0.0,,,,
,,,,,,1.331438000000001,42.19203733333333,,,,,,,612.0,0.0,,,,
,,,,,,7.410441333333334,50.755524333333334,,,,,,,639.6666666666666,0.0,,,,
,,,,,,18.455326,47.92036366666667,,,,,,,752.3333333333334,0.0,,,,
,,,,,,10.36667,44.36179966666666,,,,,,,869.6666666666666,0.0,,,,
,,,,,,13.343908888888889,51.53483011111111,,,,,,,789.5555555555557,0.0,,,,
,,,,,,10.202750333333334,51.60402233333334,,,,,,,706.3333333333334,0.0,,,,
,,,,,,9.918251666666666,48.11236766666667,,,,,,,896.6666666666666,0.0,,,,
,,,,,,19.187119666666664,47.789678333333335,,,,,,,694.6666666666666,0.0,,,,
,,,,,,9.967441111111112,51.50122777777778,,,,,,,805.8888888888888,0.0,,,,
,,,,,,10.145892333333334,44.596133333333334,,,,,,,857.3333333333334,0.0,,,,
,,,,,,3.132750444444445,45.81670577777778,,,,,,,631.5555555555555,0.0,,,,
,,,,,,17.05953,47.59179566666668,,,,,,,794.0,0.0,,,,
,,,,,,18.941855666666665,47.12959866666667,,,,,,,789.6666666666666,0.0,,,,
,,,,,,10.713493370370372,44.092559296296294,,,,,,,732.3703703703704,0.0,,,,
,,,,,,9.579200666666667,44.55064933333333,,,,,,,805.3333333333334,0.0,,,,
,,,,,,6.929387000000001,47.93429666666666,,,,,,,831.0,0.0,,,,
,,,,,,14.627092888888889,47.27540977777778,,,,,,,670.0,1.0,,,,
,,,,,,3.687652666666667,40.556778333333334,,,,,,,705.3333333333334,0.0,,,,
,,,,,,8.915358333333334,47.310517000000004,,,,,,,829.0,0.0,,,,
,,,,,,13.291739333333332,44.34661499999999,,,,,,,796.6666666666666,0.0,,,,
,,,,,,16.230355555555555,48.328308444444446,,,,,,,943.5555555555555,1.0,,,,
,,,,,,5.556177666666667,49.264093,,,,,,,787.3333333333334,0.0,,,,
,,,,,,10.859181444444445,52.38258666666667,,,,,,,783.5555555555555,0.0,,,,
,,,,,,2.1357230000000005,39.452950333333334,,,,,,,838.6666666666666,0.0,,,,
,,,,,,5.223861666666666,42.279367,,,,,,,553.6666666666666,0.0,,,,
,,,,,,10.61616837037037,47.5924762962963,,,,,,,836.3703703703704,0.0,,,,
,,,,,,8.819205666666667,47.57994933333333,,,,,,,675.6666666666666,0.0,,,,
